spotify_id,deezer_song_id,msd_song_id,msd_track_id,valence,arousal,artist,track,dataset_split
4QrJDkjW0mOCTfLOD2H1yI,2920488,SOKICUR12AB017F936,TREMJLQ12903CCFB58,-1.026555411,0.616363925,The-Dream,Right Side Of My Brain,train
0m08pj4X9A62TH2IuTig0Y,2920869,SONZZFB12AB0183AF9,TRVZOZO128F92F73FB,-1.744233006,1.335418644,Kathleen Edwards,In State,train
5JHNjG70dfJRTOJfcy0Ih1,2920871,SOVLFPW12AB01833BF,TRNOOIW128F92F7400,-1.056572345,0.736206378,Kathleen Edwards,Pink Emerson Radio,train
58bkm5YR1IDak7kwNEK2u0,2920879,SODJHCL12A58A7B0BE,TRYDKLS128F92F740E,-0.341623562,-0.093472144,Kathleen Edwards,Good Things,train
7wp0SNhHgkQBrED6tNiF9m,2920971,SOZXHYA12A8C145274,TRNSKZN128F423D47D,-0.914674113,-0.227142572,Sia,I Go To Sleep,train
3L8hWvsXThAM7PMuxjrpK1,2925401,SOAQNRN12AF72A7E50,TRGIICB128F930328B,-0.914674113,-0.227142572,Yeah Yeah Yeahs,Runaway,train
7aK1Grjny8kawKhMQNI7yL,2926371,SOFKTRF12AB01825A6,TRVTCIJ128F9338F9C,1.071901131,0.846830181,Donnie McClurkin featuring CeCe Winans_ Yolanda Adams and Mary Mary,When You Love,train
0s1qph39Bhd1NGcDXNwIRt,2946994,SODEIWC12A8C14370A,TRJXQQK128F92D4F32,-1.744233006,1.335418644,Jazmine Sullivan,Live A Lie,train
73sF6RhdlP3Q0p7sNcBjD7,2947253,SOTHGZG12A8C1419A0,TRRMNRK128F92C9ACB,0.823579226,0.25222724,Raphael Saadiq,Oh Girl,train
7qUcqEifGsXPUti48fV73e,2947621,SOORAGL12A6701FC1A,TRIEWNB128E078DC7A,0.373325221,-0.923150666,Steely Dan,Only A Fool Would Say That,train
3X92JFVoYItY3uh4qFkIhf,2952174,SOJRGZL12AB0184F52,TRWKVVL128F92D555F,0.059511824,-0.231751898,Flipsyde,Trumpets,train
6gidu9QnVjBRtu6DOCi4rh,2953168,SOBCYNR12A8C13DE82,TRSDVIC128F42B4D97,0.373325221,-0.923150666,Rihanna,If It's Lovin' That You Want,train
6XEXjNW68lpjI3MAFt1JGn,2953173,SONQNPM12A67020A32,TRAIYDL128E0791583,1.541256821,1.704164653,Rihanna,Music Of The Sun,train
16R2Ubkx5UGoBevd56Il3u,2953380,SONUNJI12A8C13C8EF,TRORKXV128F427DBAB,-1.935249857,-0.655809809,John Hiatt,Something Wild,train
2KxKjFljPN4M1t0ioQIjV1,2953381,SOTQCIB12A6D4F9B34,TRMSEXJ128F1491933,-1.935249857,-0.655809809,John Hiatt,Straight Outta Time,train
38GVylwvgdBMgSkvCFAOv3,2954262,SOKWVTY12A58A78F91,TRMLLVD128F9312BA4,-0.308877816,-0.102690794,Siouxsie And The Banshees,Cascade,train
51aRMlVy3G0pokMyYWwW30,2954293,SOLNNUR12AB01807E9,TRIFKLK128F93297E5,0.793562292,1.040421836,Siouxsie And The Banshees,Painted Bird,train
6mh3OfZS6zDnRXN6R0MMTV,2958814,SOMZTGZ12A8C1405B4,TRNFMUA128F42BB325,-0.308877816,-0.102690794,Soft Cell,Secret Life,train
75POD9WZXaGavNVyR0LHt4,2958917,SOHBXLJ12AF72AB920,TRFQHNX128F42A88DF,-0.333437125,-0.494483429,Powderfinger,These Days,train
22PyXj9Y96ZzYWTVmljbj2,2961177,SOPSNPA12AF72A0B09,TRDTRUZ128F9322058,-1.744233006,1.335418644,Terri Clark,Not Enough Tequila,train
441NTdvgtCYbYtFMqfX1Nv,2961201,SOBSHLG12A58A7A6F8,TRWDJZP128F428A1F0,-1.935249857,-0.655809809,Shooter Jennings,Sweet Savannah,train
5lRWjSEgNW3UsvDfRQzgPF,2961204,SOLQOJQ12A58A78F40,TRBFKLE128F428A1F5,-1.935249857,-0.655809809,Shooter Jennings,The Letter,train
23oCTXtxQxLKVeNAayExrH,2963073,SOHSFOB12A6D4F78BF,TRLGODZ128F145E2DE,1.071901131,0.846830181,Grace Jones,Tomorrow,train
3UsbrdUd2w7tOtKyHS5AM0,2963871,SOEKDFU12AB0183106,TRFREVZ128F1490E67,0.940918148,2.755090781,The Mighty Mighty Bosstones,Let Me Be,train
3jlqm9bZEleNPtW8jPAf2Y,2963877,SOPXODL12AF72A8719,TRJXOUI128F1490E6D,0.940918148,2.755090781,The Mighty Mighty Bosstones,Over The Eggshells,train
6rnkTiKtJvFpnxPAokQhBP,2964872,SOBHJSD12A81C1FCDD,TRKXMPU128F4222F78,-0.431674363,0.095510186,Rickie Lee Jones,My One And Only Love,train
1ABCs5UNBZP0is0FtrPRlK,2964882,SOGKHLB12A8C131F84,TRICMXP128F424DA3C,0.373325221,-0.923150666,Rickie Lee Jones,Love Junkyard,train
7dUHmRnpaoLErFoByFPL1P,2996707,SOLUZAY12A58A7FE3B,TRIDRWP128F9330FC9,0.684409806,0.43199092,St. Vincent,Laughing With A Mouth Of Blood,train
5XzI6EqoMYmVaoSuq1jIKx,2996710,SORFOKQ12A58A7B085,TROUEFA128F9330FD0,-1.040199472,-0.065816193,St. Vincent,The Party,train
0kADZBELJ3e0BPoFomxhI6,3009304,SOGSINV12A8C130F19,TRABTDP128F424D00B,0.373325221,-0.923150666,Jon & Vangelis,Horizon,train
0uBIEuEt7oGybAcu2fRFrh,3010335,SOYYYFB12A8C13C628,TRIXYZW128F429D8FF,-1.392216239,0.634801225,Lloyd Cole,Are You Ready To Be Heartbroken?,train
1yfRDsKsZ74oGH69vnXTfL,3011594,SOLZTMU12A58A7EA8E,TRCYVIR128F425795A,-1.935249857,-0.655809809,U2,Fire,train
5isbI7l6UDQEkq1BTlQMyQ,3011649,SOEQZSM12A6D4FAD41,TRNDZDC128F149EF04,-1.040199472,-0.065816193,Whiskeytown,Sit & Listen To The Rain,train
2PiXrQ1z0AE3PAhW9J7NSO,3015361,SOOIIFI12AB0183F01,TRQUAPN128F934366C,0.449731961,-2.075481946,Kelly Joe Phelps,The Anvil,train
6fpts4f4n14BgQGesmfZvf,3015631,SOOTNGN12AB0180D2E,TRLBSPS128F9312BF5,-1.325360342,-0.24327521,Kathleen Edwards,Six O'Clock News,train
6r8J4nvITPs7PFPitgNZ9C,3015635,SOKDDBE12AF729EAF4,TRZGXCG128F9312BFD,-1.744233006,1.335418644,Kathleen Edwards,12 Bellevue,train
5wF35bZiquCUDeLOWYLFDV,3019097,SODZPVT12A8C143943,TRFVARU128F92F5EF2,-1.935249857,-0.655809809,Jeff Buckley,I Shall Be Released,train
4RskRvRm9ukn9oHATFctkW,3024896,SOFJWBY12AAF3B2D5B,TRUMQSA128F931D475,-0.196996518,0.524177422,Chantal Kreviazuk,Time,train
47vA9rfCyEcXxlXpFev6EI,3033950,SODRVBH12AAF3B1EBA,TRVCVYE128F92FB935,1.541256821,1.704164653,Yodelice,Sunday With A Flu,train
293RvKQyybKknA8J5kwb9v,3037379,SODBCBP12AF729CE5C,TRGCSKF128F92EFD36,1.541256821,1.704164653,The Pointer Sisters,Goldmine,train
4gALYOqiOEGGARjal0jD2a,3039988,SOOZWYB12A6D4F9C68,TRNJBHT128F14768F3,-0.517359064,-0.012348022,She Wants Revenge,Us,train
0vxgIqVY0qM4vNoyZg6v9b,3039989,SOABOVE12AF72A2E32,TRTIMJA128F14768F4,-0.308877816,-0.102690794,She Wants Revenge,Someone Must Get Hurt,train
1upYuWoyilqR5rHvrnRAXv,3040589,SOBWZJN12A6701D84B,TRKDHET128E0793CD4,0.815392789,0.662457176,S Club 7,Friday Night,train
7dRPIcmYQbagVTmvZTkvmM,3041020,SOFKJYK12A8C13E41B,TRBCLQE128F4287F26,-0.278860882,-0.268626498,The Cranberries,Electric Blue,train
5rAjswBv4MtFh7Kf6W6CiT,3041046,SODVQCO12A6D22284D,TRALZGV128EF351924,-1.935249857,-0.655809809,The Cranberries,Woman Without Pride,train
74inHQGjQj6w630tZ9wb2J,3041990,SOFVUDO12A58A7B163,TRDBJAJ128F1486EF1,1.284748479,1.436823796,Paul Stanley,Live To Win,train
6ToCO2lbB5nZV0XneV2j6H,3042351,SONXXAB12A8C1414F6,TRCDSAA128E07899F9,-0.120589778,0.699331777,3 Doors Down,Right Where I Belong,train
0rlQ7WisfoTctS4WDVEgB1,3042362,SONKMVI12A6701C0F8,TRRXJVP128E0789A04,-0.8262606,-0.154315235,3 Doors Down,Here By Me,train
32hd8z6uByKYPjtv2yk8zh,3042417,SOPGDTB12A6D4F740A,TRBEEEO128F146B9F1,-1.400402676,1.035812511,Del Amitri,Driving With The Brakes On,train
68UUsHMgJJW5yvROXv3INJ,3042700,SORJPPT12A8C144492,TRMTEIQ128F92CFA5C,0.373325221,-0.923150666,Shwayze,Don't Be Shy,train
5gDPI43HHws1iDDqM81OCA,3051672,SOAQJNR12B0B806C17,TRMZQCH128F1474BA0,-0.308877816,-0.102690794,Sonic Youth,Rats,train
5hUqxzaq09T9Vbo13IYcNO,3052205,SOKAFLD12A58A76C83,TRNMPEJ128E0781064,1.541256821,1.704164653,Rachel Stevens,Fools,train
34hPRFXEACpd3bIHAlQiBn,3052206,SODPKNG12A6D4F847F,TRMNPAB128E0781065,1.178324805,1.183310915,Rachel Stevens,Breathe In Breathe Out,train
7ABryZ10XIsYwogXFd7ynU,3052208,SOSUHJS12AF72A0D10,TRYZMME12903C9B5B5,-0.382555744,-0.199486622,Rachel Stevens,Heaven Has To Wait,train
02UyqyvHN9VJGqLRrSnvMF,3052209,SOPZVGN12A670206F1,TRQLNIW128E0788BFD,0.815392789,0.662457176,Rachel Stevens,More_ More_ More,train
7uB6axUxB55UvRx3a8COZl,3052210,SOFMMTG12A6701E034,TRLTRHR128E079227C,0.063332161,0.035588959,Rachel Stevens,Blue Afternoon,train
4bn3yRUP3UW2FcUyl1q68l,3056031,SOBJUPU12A6D4F9EB7,TRLRXAQ128F9326786,1.257460357,2.533843175,Sparta,Hiss The Villain,train
7rwOS8JJwqMdmHNZ4vY54U,3063487,SOUFAQD12A58A775F8,TRNAERG128E07846C3,-0.780962318,-0.789480237,Kristian Leontiou,It's OK,train
1gUnTYEcKQoSuAvnlyVjA1,3063549,SOGBYSY12AB01862DD,TRWMTYV128F9303212,1.541256821,1.704164653,Fiddler's Green,Matty Groves,train
5hUal3RTpgYLrUN3emHcNX,3063554,SOLMPWO12AB017EEEE,TRNZYFR128F9303217,-1.056572345,0.736206378,Fiddler's Green,Star Of The County Down,train
0Fm5SxdDLK4ZNnjbcUGm8e,3070791,SOONZNZ12A6D4F787B,TRWLPXG128F1452C46,1.541256821,1.704164653,ABC,Vanity Kills,train
6ihs49hrOJ3QrWNRejWSvb,3071955,SONLRXF12AB0181C82,TRCTZKW128F9322DA7,0.373325221,-0.923150666,Joanna Wang,The Best Mistake I've Ever Made,train
7hkTxmeGTwaASpHna56USb,3087486,SOHLJZJ12A6D4F5E23,TRUUFEK128F1459560,0.19104057,-1.035618199,Richard Marx,Now And Forever,train
3U4m4lA75wg2X2H09XYFOr,3087489,SOOZBXR12A8C13EEFD,TRAAPPQ12903D0129F,-0.894662824,-0.370031651,Richard Marx,Hold On To The Nights,train
7KQcAXxlcckD12vIDiksxr,3087497,SOIMTDV12A8C133E0A,TRFPERR128F425D8F2,-1.935249857,-0.655809809,Richard Marx,Children Of The Night,train
6Ce9ItNCpk2PkAMq5v6EEV,3087616,SONSZXK12A6D4F830F,TREQPPW128F148778C,0.815392789,0.662457176,Robbie Nevil,C'est La Vie,train
3taG9OTAFnKbEKENtxV6UV,3087646,SOSKYFP12A6310DFFE,TRUAHKW128E07819CF,1.071901131,0.846830181,Richard Ashcroft,Paradise,train
2vCXZKsOTK0P0kxCUXxTOz,3087650,SODRCLY12A58A7CB03,TRCCLFP128E07819D3,-0.765499049,-1.018410051,Richard Ashcroft,Running Away,train
4pUfKHjyWoUoPBrJHknz90,3087977,SOMERYR12A6310DFDE,TRLVRHV128E078199B,0.951833397,2.423219372,Doves,Words,train
1UgI2iVx2uqG6f1CqvGapu,3087978,SOMQVXX12A58A7B56E,TRRQYUZ128E078199C,0.438816713,0.766935212,Doves,There Goes The Fear,train
1iTTtCCY9G3dNghhvhTZgC,3087983,SOINZYQ12A6310DFE2,TRAKISN128E07819A1,-0.278860882,-0.268626498,Doves,Friday's Dust,train
6GQlc0vPiwEGOMH7qr8bt0,3087986,SOJTXCY12A58A79C5C,TRZCMFH128E07819A4,0.045867763,-0.775652262,Doves,The Sulphur Man,train
5cTitgnXxwBuRUJMEnEgtk,3088133,SOIPMQZ12A6310EC73,TRBKOJO128E0783CB3,-0.333437125,-0.494483429,The Chemical Brothers,The State We're In,train
2qI5BE9jhtrWiB4urvNCTh,3088628,SOTZYXP12A6D4F7DEE,TRVWJCX128F14750C1,-0.833901274,-0.010504292,Emma Bunton,A World Without You,train
5ggHbOjsJypeZ41SIbQ7sn,3088630,SOUJGZV12A6D4F7DF0,TRPLPXQ128F14750C3,0.815392789,0.662457176,Emma Bunton,A Girl Like Me,train
3Fop2Plb02dPMKN7DeuxFJ,3088632,SOPYAPQ12A6D4F7DF2,TRQRVEV128F14750C5,1.178324805,1.183310915,Emma Bunton,Sunshine On A Rainy Day,train
5mO43dCFaa2MwKLAKI3UWN,3088634,SOZNTGV12A6D4F7DF4,TRPYQIY128F14750C7,1.178324805,1.183310915,Emma Bunton,Better Be Careful,train
6Ns7tAKpzPG7E2jesLyn1t,3088635,SONCJST12A6D4F7DF5,TRCZKQX128F14750C8,0.815392789,0.662457176,Emma Bunton,We're Not Gonna Sleep Tonight,train
4toBbhep0Ha5ssIG3Acgg1,3088805,SOFVWZV12A6D4F9833,TRCOCQO128F14653A0,0.61346069,-0.11651877,Nikka Costa,Like A Feather,train
7De0muwuDqAymX6taRwzIe,3088806,SOKERIE12A6D4F9834,TRLQFGZ128F14653A1,0.815392789,0.662457176,Nikka Costa,So Have I For You,train
4s8l1ci6xLnrj3KaAALXTq,3088812,SOVFRFQ12A58A7E9A9,TRTUIBE128F14653A7,0.815392789,0.662457176,Nikka Costa,Some Kind of Beautiful,train
3L1C8WkAEV5PvFqTnFZyhA,3088816,SOGXIMS12A6D4F983A,TROBFJL128F14653AB,-0.532640412,-0.992290542,Nikka Costa,Corners Of My Mind,train
5hptCw4lM2QJo0DfH7M8vk,3088873,SOZSLBN12A6D4F6FA9,TRFUPQY128F146534F,0.449731961,-2.075481946,Bettye Swann,Angel Of The Morning,train
1VPIFnmfXorMsfn3dtfBDG,3089435,SOSNSBF12A6310F1A7,TRCSNWY128E07818B9,-1.056572345,0.736206378,The Divine Comedy,Our Mutual Friend,train
7lZ1t940aonis1JSyQDtmL,3090584,SOKJYQL12A58A7E463,TRXJUCY128F149B3C1,0.678952182,-2.333604153,Beth Orton,Beautiful World,train
2DuyPVM3h6LO0vOpQlRzI3,3090622,SODRXDP12AF729F619,TRBOESK128F42B3AC7,0.622556731,-0.864765881,Enigma,Look Of Today,train
3VJtMR9eGa4Ad4TQeCMFgE,3090708,SOWQHZW12A6D4F6604,TRCDFEQ128F1464CA7,-1.400402676,1.538228949,Courtney Love,Almost Golden,train
7ecmyJL2vlRfyiCMe8Xypx,3090710,SOPDRDY12A58A7C85A,TRRPDHO128F1464CA9,-1.487724664,-0.360813001,Courtney Love,Uncool,train
2b2UzU5zeltaBOoc8F5QQQ,3090773,SOOWAXG12A6D4F961B,TRRHVTR128E0783BC7,-1.700572012,1.842444407,Otep,Suicide Trees,train
6ZSf7RLIbwYsz9cz6KY6VA,3090886,SOLAIOL12A6D4FAFA8,TRKYMFF128E0781808,0.815392789,0.662457176,Fountains Of Wayne,Bright Future In Sales,train
18UiezkZVydffP9ZWo2ya2,3090887,SOOUDTH12A6D4F60A6,TRCJAHJ128E07815B6,1.178324805,1.183310915,Fountains Of Wayne,Stacy's Mom,train
2CvgAkLD2cgic07Qn6JeTw,3090888,SOSNSFR12AF72A48BD,TRECXGO128E078180A,-0.867374703,-0.548258889,Fountains Of Wayne,Hackensack,train
0JJDHpxmlGfVS00SUAkvSF,3090889,SONWIPB12A6D4FAF7A,TRCUIPP128E078180B,-1.269419692,-1.310333976,Fountains Of Wayne,No Better Place,train
3zpWjpkWu3WGFGGIo5vvNB,3090890,SOXNRIJ12AF72A1EDE,TRSUNLB128E078180C,1.541256821,1.704164653,Fountains Of Wayne,Valley Winter Song,train
6FeBkC4wmjcikm4Y2Orqnr,3090891,SORKAQL12A6D4F9CBF,TRLSSLV128E078180D,-1.3385496,-0.262480732,Fountains Of Wayne,All Kinds Of Time,train
7sNlOu2jnVnJ93dj2Q7Wv0,3090893,SOJOZGX12A58A79AEC,TRXCYUG128E0782282,1.224714612,1.222490178,Fountains Of Wayne,Hey Julie,train
29bL2qhQTskpTslxH8qPfc,3090894,SOWSMOZ12A6D4FAF90,TREHIXH128E0781810,0.678952182,-2.333604153,Fountains Of Wayne,Halley's Waitress,train
0jhHCOAfZrVcUdV6b0Xqej,3090896,SOEWNQG12A58A77441,TRDYZJE128E0781812,0.678952182,-2.333604153,Fountains Of Wayne,Fire Island,train
1dKtSIAgryE8TeQ66jmaJU,3090898,SOVEQDZ12A6D4FAFAE,TRVACDB128E0781814,1.541256821,1.704164653,Fountains Of Wayne,Bought For A Song,train
4cHMoh0SbGr36LbieW2tcN,3091000,SOROLMZ12A6D4F8A9B,TRFCVYW128F146830A,-1.345826433,1.372293244,Fun Lovin' Criminals,Bear Hug,train
5cn1hhrXhIzFdNtnTuOUoz,3091387,SOLAPXE12A6D4F50C7,TRNIGFD128EF35F2A3,0.957291021,0.390506994,The Thrills,Big Sur,train
0nPsGyk1s78of9BaFWq1IC,3091434,SONKBBH12AF72A59FE,TRCAZYW12903C95B04,1.541256821,1.704164653,Thousand Foot Krutch,Phenomenon,train
5EaFcsfTucmXrgKqI1Zi4X,3091461,SOEWROB12B0B80880F,TRTCOKS128F145555E,0.373325221,-0.923150666,Beastie Boys,Rhyme The Rhyme Well,train
5ZHUkMbaNVO2AEkIiUmwGI,3091469,SOHDZDZ12A6D4F7238,TRBCYOI128F1455566,0.815392789,0.662457176,Beastie Boys,Crawlspace,train
7a1HKqVnezDt8DHzaViy9l,3091485,SOQLTLT12AB017CD8E,TRUZFOF128F930C6A1,1.213799363,1.267815208,The Dandy Warhols,We Used To Be Friends,train
47MBY0zLHa0keRf7BJgWdX,3091835,SOVNCNR12A6310DFD6,TRWIHLD128E0781993,-0.726386075,-0.563623306,Gemma Hayes,Ran For Miles,train
41IMYNb34IKsL98cWR31XP,3092665,SOAHBHM12A67ADC82E,TRYMTOJ128F149E21A,-0.431674363,0.095510186,Kate Ryan,Magical Love,train
3KU4QO2IeD5nnDtS1U5XsQ,3092695,SOEPJEF12AF72A44DA,TRHWQQY128F427B6EB,-1.288521378,0.027906751,A Perfect Circle,Weak And Powerless,train
29NTLdRDEHbn9KoyZ2dF2e,3092700,SOAIVZL12A8C139DFB,TROIXIC128F427B6F6,-1.343643383,0.682738206,A Perfect Circle,The Outsider,train
4rbM7kk7PCRWV3GFjiJada,3092702,SOLQOJU12A8C139E03,TRGKAFQ128F427B6F8,-0.173528734,-0.465905614,A Perfect Circle,The Nurse Who Loved Me,train
08X4V33UybKgiT8f0rGXaN,3092705,SOTOXYL12A8C139E18,TRIKSDU128F427B6FC,-0.421668718,-0.886276065,A Perfect Circle,Gravity,train
5FUjnSvHD3e9L8WbfxFHL9,3093276,SOHWZUC12A6D4F9C97,TRTZTSP128E07816EA,1.399358589,1.39533987,The Bees,No Atmosphere,train
5aFOZIMTuRArjoVbekZTr7,3093277,SOVBCMF12A6D4F9C84,TRYIIHX128E07816EB,1.257460357,1.086515087,The Bees,Horsemen,train
0A9SJcQUN7UVvobgyGvfEO,3093699,SOPVBLV12A8C134179,TRLOSOB128F425EE96,0.678952182,-2.333604153,Miss Kittin,I Come.Com,train
1game7WjCvJshd4YNMnrpc,3094017,SOQARDA12B0B809080,TRQEBJL128F9331D5E,0.622556731,-0.864765881,The Album Leaf,On Your Way,train
0Un7fADh5Psp0NOE8Wo4us,3095666,SOBOVPR12A58A7AA8E,TRMUJNJ128E07863F3,-0.308877816,-0.102690794,Idlewild,The Space Between All Things,train
4ZChbFQKeBnYMurFW5BdLw,3095692,SOGDTUN12A67020DF9,TREYAYO128E0786324,0.033133307,-1.033774469,Athlete,Chances,train
5v5jbxzSCzeThy2K1J9ok4,3095699,SOOXFME12A67020DFF,TRFVYSO128E078632B,-0.018259322,-0.590126926,Athlete,Street Map,train
5iuJnLadhRJtFskrrpl97n,3095764,SOJJZWT12A6310E34B,TRVXYCJ128E07840B3,-1.727860133,-1.10752367,Ed Harcourt,The Music Box,train
3g90jCZKo8pVIaLum93eH2,3095850,SONIZOU12A6701F8AC,TRHLLOT128E0789B9E,1.071901131,0.846830181,Shout Out Louds,Oh_ Sweetheart,train
6hOib5BI0yUgfTWzjCuVDZ,3095853,SOHYCWJ12A6701F8AF,TRZPGOA128F146C74E,1.178324805,1.183310915,Shout Out Louds,Please Please Please,train
6MfusxFNdmhzrZ0qiatZzv,3095857,SODZXMB12A6701F8B3,TRJJMRG128E0789BA5,1.178324805,1.183310915,Shout Out Louds,Shut Your Eyes,train
6sfkczma45XvIZKNkAbujs,3098095,SOJQMVQ12A6D4F673F,TRFZIUN128F148E1FE,-1.220301074,0.644019875,Beverley Knight,Shoulda Woulda Coulda (Philly Version),train
15pzeitjIez5gsHXo3HOae,3098227,SOQXKJP12A6D4FA79F,TRFTAAY128E0781591,1.541256821,1.704164653,Robbie Williams,Hot Fudge,train
0tNkCx4OOKJNNvTwYHFO3j,3098228,SORZLNZ12A6D4F91FC,TRJFAYM128E0781592,-1.400402676,1.538228949,Robbie Williams,Cursed,train
5tNZfooGUtjE4xtpS0glDW,3098349,SOYWATX12A6D4F979E,TRYBMFF128E078157A,0.373325221,-0.923150666,Everything But The Girl,Before Today (Chicane Remix),train
4pQrunQofGUToBOhnzcHEg,3098551,SOWYRRN12A6D4F9216,TRCEZJY128F92F8F4D,0.815392789,0.662457176,Supergrass,La Song,train
2sUFt0uGokuoocYWSJCpY7,3098652,SOGZCQU12A58A80581,TRGHIDC128F1495606,-0.431674363,0.095510186,Michael Learns To Rock,25 Minutes,train
2Ey9UzES0aW3f7ypranxG6,3099052,SOGTCIZ12A6D4F91CB,TRGITQH128E07814D0,-0.780962318,-0.789480237,Beth Orton,Anywhere,train
7zb8uYtnH93PYiGTZZP6kO,3099055,SOGNWDM12A6D4F609C,TRJEYRT128E07814D3,0.449731961,-2.075481946,Beth Orton,God Song,train
5RHzyhZBw2C6dKWwdKakN0,3099058,SODBRAP12A6D4F91CF,TRWQQNK128F425A335,0.153201041,-0.728534716,Beth Orton,Thinking About Tomorrow,train
1y8pXIceWp4ectUVOpSEac,3099674,SOLHVMY12A6D4F64EE,TRBINRY128F146229A,1.167409556,1.372293244,Ed Harcourt,Shanghai,train
2b2x9hQ4VpHFbJzrd6BmPd,3099831,SOMMLEZ12A6D4F920E,TRFMWJL128F4257AF1,0.373325221,-0.923150666,Robbie Williams,Mr Bojangles,train
2tU1SecBwNhA1o6Ofu3exp,3099836,SOTJGBE12A6D4F60A8,TRRRUJO128E07813E7,1.541256821,1.704164653,Robbie Williams,Have You Met Miss Jones? (Swing When Version),train
5y2HkJTzCPsvl9r8heATbQ,3100180,SOZVZKG12A6D4F7B5B,TREEETA128F1461B12,-1.056572345,0.736206378,Cassandra Wilson,Darkness On The Delta,train
4TyL53zUFb1nJDVyU2sBHc,3100440,SODERTM12A6311081F,TRMQOOQ128E07813AB,0.82448883,0.392043435,Gorillaz,Re-Hash,train
0qXdCJeemw8eaE3BL9kHks,3100442,SOZGDUH12AF72A6DB2,TRYUBWR128E07840BA,-0.595948854,-0.648434888,Gorillaz,Tomorrow Comes Today,train
7cKs1U32CF8kKPkT2R4WQD,3100443,SOZIMML12A63110820,TRZFRVA128E078132B,0.373325221,-0.923150666,Gorillaz,New Genius (Brother),train
5M1Hlt1mVZu4Svn93CSRCH,3100450,SOMOVIW12A63110846,TRNYBBJ128E07813B5,0.90999161,0.481157054,Gorillaz,19-2000,train
3oFdBAMTChekvADT8IgMNa,3100453,SOTWWXM12A6311084B,TRPAEKT128E07840C5,0.526138701,-1.628377409,Gorillaz,Slow Country,train
7ib6UKnzGeHTD1baEmE1UB,3101617,SOYTQRV12AB017C8E4,TRVDHTA128F92FE30D,0.766274171,-2.112356547,God Help The Girl,If You Could Speak,train
1tvnAulsPQnohLbRdxqHT7,3101795,SOOLAOX12A6D4F8C83,TROCXPR128F148FABA,-1.040199472,-0.065816193,The Divine Comedy,Eye Of The Needle,train
5slYHr8Bwh2uLYAm9dJmiF,3102422,SOKWMMV12A6310E136,TRIUUKZ128E0782F9F,-1.32945356,-0.042769568,Robbie Williams,If It's Hurting You,train
3Ff4ffP9FYJFpTShPsiPyi,3103433,SOMAVHJ12A6D4F815F,TRHJBZP128F145F6A6,0.373325221,-0.923150666,D'Angelo,Send It On,train
5MFYNPVGgMfWwNY3yl4M6F,3103434,SOHUNHD12A6D4F79AB,TRHCOPF128F145F6A7,0.373325221,-0.923150666,D'Angelo,Chicken Grease,train
0IRUHzcpCU7GGilLCqBvY8,3103436,SOIBUEE12A6D4F8162,TRQRCZM128F4294A04,0.526138701,-1.628377409,D'Angelo,The Root,train
4odMP1kxWOq8ShDjmSiREi,3103437,SODEDAK12A6D4F8163,TRARYTX128F145F6AA,0.373325221,-0.923150666,D'Angelo,Spanish Joint,train
74tSlsY7LcJ8CFdPocopIY,3105160,SOSPLNN12A58A7CECE,TRGEXNS128F4246508,-0.442589611,1.252450791,Sparklehorse,Pig,train
5f3ufLDDLclhxiaWsnbVGp,3105162,SOFMVIU12AF72A3A26,TRYDPYX128E0782AFB,-1.056572345,0.736206378,Sparklehorse,Saint Mary,train
7E1sS04hdohycHytj4vKwo,3107087,SOWEHVT12A8C13DD2D,TRWZLGY128F429C28C,-1.935249857,-0.655809809,Plankeye,Goodbye,train
2k8MINEZg0pOYtn97vpwXp,3107090,SOLHOXJ12A6D4F7F11,TRJOZYU128F1462C57,-1.056572345,0.736206378,Plankeye,Break My Fall,train
4CZtML5lXKaw7sAXJViGjr,3107293,SOVYNZA12A8C13C378,TRIXKNP128F429BEFC,0.004025977,-1.10752367,Bat For Lashes,The Wizard,train
2LQAsnLp8UJGpK1xw1ifey,3107400,SOPVZCI12A8C1393AC,TRCFENT128F4289BC8,-1.935249857,-0.655809809,Lenny Kravitz,Is There Any Love In Your Heart,train
2XdKU0dILdpemQzNJDOq1s,3107405,SOSKEGU12A8C1393BC,TRFBNGD128F4289BCD,1.257460357,1.086515087,Lenny Kravitz,Eleutheria,train
4G6P3ZgAdVEuHnJ6Pr2IJh,3108028,SONUKTW12AF72AB021,TRZROYD128F425832C,-1.040199472,-0.065816193,The Thrills,Teenager,train
4ZLsA97VifHsdbQInr4wxs,3108031,SOTIOJL12AB0184943,TRYSCQP12903CD83C2,-0.295233755,-1.070649069,Priscilla Ahn,Dream,train
2c1MpytKaAH1lNGqpHHof1,3108039,SOUTYKH12AB01834BE,TRMQQZF128F932EEA5,0.995494391,0.542614723,Priscilla Ahn,Find My Way Back Home,train
5P0PynxqvoBsqoiZHjjNKx,3108327,SOWQHJB12AF72A5AFD,TRUHNOW128F42AC97E,-0.916038519,0.565661348,Ringo Starr,Photograph,train
6mvjWo46Y88CeqxnhmnPVe,3108456,SOQBLCB12A8C13C2AF,TRZWRIR128F428FA34,-1.935249857,-0.655809809,Catherine Feeny,Unsteady Ground,train
7l8vCNe4Jy1xZRWnQuGSlP,3108459,SOCXAAX12A8C13C2BA,TRXXUMU128F428FA37,0.373325221,-0.923150666,Catherine Feeny,Forever,train
